Date,ABJC,BNBC,BOAB,BOABF,BOAC,BOAM,BOAN,BOAS,CABC,CBIBF,CFAC,CIEC,ECOC,ETIT,FTSC,NSBC,NTLC,ONTBF,ORGT,PALC,SCRC,SDCC,SDSC,SGBC,SHEC,SIBC,SIVC,SMBC,SNTS,SOGC,SPHC,TTLC,TTLS,UNXC
2020-01-14,0.059423420470800806,0.028987536873252187,-0.04027389913793996,-0.027398974188114388,0.062325463197828786,0.07864312731911313,-0.029210378099801208,0.023065272930996188,-0.02469261259037152,0.01904819497069441,0.03550668845690982,0.003683245416296368,-0.026921657566264443,-0.07410797215372185,-0.07825219689974826,-0.025339931633365412,-0.056352936551131744,0.009132483563272474,0.0,0.1423162221802554,-0.019934214900817253,-0.0035778213478839666,0.0033389012655146303,-0.007089942686631049,-0.03922071315328127,-0.07111545121726794,0.0,0.01980262729617973,0.0,-0.05600567596014024,0.06644509940815276,0.0,-0.1431008436406733,0.0059171770280885185
2020-01-24,0.1823215567939546,0.04879016416943204,0.06624938554120066,0.03278982282299097,0.026827242233144276,0.0,0.08947843011391998,0.08728278423786932,0.06453852113757116,-0.006309169193264721,0.06744128079553248,-0.045120435280469544,0.08460076915294233,0.07410797215372183,0.0,0.0,-0.2087548138621101,0.0,0.018599420236265676,0.02020270731751947,-0.10610650599454774,0.10536051565782635,0.1823215567939546,0.059025291670876764,0.15984870094189604,0.05049616401453223,0.125163142954006,0.28621040184032465,0.019169916107720123,0.2368737441261117,0.1882562923137691,-0.04225980928988261,0.09180754925312289,0.16546443972753172
2020-02-06,0.0032000027306708497,-0.006825965070399871,0.0,0.002684565370668983,0.0,0.00836824967051658,0.026743324975510893,-0.027233150458358734,0.007782140442054949,-0.012739025777429714,-0.010929070532190317,0.03402974858631147,-0.0734274685548172,-0.07410797215372185,-0.11054187439982384,-0.1547408244298092,0.06899287148695142,0.007246408520767253,-0.017348638334612976,0.13976194237515863,0.014815085785140682,0.03486882565082386,0.08004270767353636,0.03652007157761758,0.0056657375356773,0.05167201054432086,-0.060624621816434854,0.0014716706114562507,-0.04465316374827293,-0.054168236473149695,-0.11926342082681775,0.0,0.01739174271186924,-0.10814215861970315
2020-02-07,-0.02917548913393156,-0.04196419909903219,-0.010309369658861213,-0.002684565370668987,-0.02985296314968116,-0.04255961441879601,0.0,-0.003072199036970252,0.06744128079553248,0.0,-0.011049836186584935,0.0,-0.01600034134644119,0.0,0.03822121282019767,0.0020639842208514275,-0.01680711831638129,-0.007246408520767198,0.0,-0.0065430985889359475,-0.007380107297622534,0.001556420547658158,-0.025975486403260677,0.0017621149933992233,-0.040351295523567345,-0.029199154692262353,-0.04255961441879589,-0.060624621816434854,-0.007306575182438139,0.026516705142639707,-0.03390155167568134,0.0,0.0,-0.031119908713804517
2020-03-18,-0.1038995950181515,-0.028987536873252298,-0.014351192163090385,-0.04677606479773072,-0.02765153133051001,-0.04445176257083369,0.05275056538552896,-0.03125254350410431,-0.014598799421152636,-0.0006412311858062087,0.03278982282299097,0.0037105793965355534,0.0,0.0,-0.13353139262452263,-0.3508012119266384,-0.08855339734144506,0.21217451994363576,-0.03822121282019774,-0.4898937877249552,-0.16034265007517937,-0.13820794050842444,-0.06524052186840097,0.009345862418237599,-0.06689423483003024,0.009216655104924048,-0.02197890671877523,-0.06453852113757118,-0.06970741242482029,-0.28085186893485653,-0.07889394246966308,0.052551495326430345,0.027212563524884794,-0.14509221502559863
2020-06-02,-0.31481073984003355,-0.1590646946296874,-0.1905021011612453,-0.08829260714567831,0.02765153133050995,-0.10032272162786915,-0.08092144235222529,-0.038839833316263894,0.27473092010470296,-0.025334255217454478,-0.17589066646366416,-0.1261512853269,0.02861880530565266,0.0,-0.07410797215372185,-0.034255024550318806,0.2451224580329849,-0.02833895831846611,0.03195159980660243,-0.17095779814363954,-0.04445176257083381,0.05048939992239183,-0.24014112768278081,-0.11705655542101755,-0.28141245943818544,-0.0782095265918754,-0.11778303565638351,-0.15082288973458366,0.0007145409378688503,-0.17541477058069985,-0.11034805716886534,-0.11949097800153959,-0.062303883336154865,-0.277764635794435
2020-06-19,0.07232066157962608,0.19516969927180358,0.14891327744199628,0.14310084364067324,-0.04810857832003073,0.0050125418235441935,-0.02605067719994255,-0.013289232118682765,-0.06342182643749607,0.018899226576546482,0.09763846956391607,0.03306086226088821,0.06375451482536251,0.0,0.199271115107728,0.1923718926474561,0.028573372444055948,-0.09682418463553993,0.006269613013595395,0.05762911283663642,-0.08535984895115675,-0.03278982282299084,0.0,0.0,0.11778303565638346,-0.009970172319849915,0.1823215567939546,0.06016852146645291,-0.07449266152180498,0.034786116085415604,-0.0779615414697118,0.07410797215372183,0.010657294473987979,-0.09180754925312286
2020-07-15,0.1823215567939546,-0.014285957247476541,-0.04625912338191291,-0.11878353598996698,-0.05054050274980878,0.03922071315328133,0.03174869831458027,-0.06565397022143678,-0.030213778596496595,-0.046919738908721524,-0.09763846956391606,-0.02469261259037152,-0.060624621816434854,0.0,0.004192878260035958,-0.16251892949777494,-0.16833531481921477,-0.025317807984289897,-0.05260995027229739,-0.07904320734045285,-0.009950330853168092,0.01739174271186924,-0.014388737452099556,-0.03322564762832039,-0.04546237407675729,-0.03881999184958209,-0.13353139262452263,-0.06795066190850778,-0.03883602378519809,-0.031840605855658774,-0.084557388028063,-0.15415067982725836,-0.1606499641525827,-0.06967992063798982
2020-08-03,-0.15933203856925593,-0.06693948267510938,0.004294924282880871,-0.04766467164769749,0.0033389012655146303,-0.039220713153281385,-0.034685557987889984,0.0,-0.024845998586530776,-0.026046708938100724,0.0,0.008298802814695064,-0.1158318155251217,0.0,-0.004192878260035927,0.0,-0.01680711831638129,-0.02949042851070515,-0.018617559016070453,-0.048790164169432056,-0.07257069283483537,0.03223349457498423,-0.05971923470162231,0.0,-0.13242458564933154,0.03278982282299097,0.04652001563489291,-0.04391923393483549,-0.05129329438755058,-0.12516314295400605,-0.034916265106227876,0.11407245625984781,0.06038051098890748,-0.06936112779750236
2020-11-19,-0.13093735744747595,0.0,0.0,0.023347363996991107,0.06453852113757116,0.04879016416943204,-0.09237332013101517,-0.0035778213478839666,0.2686338774810864,0.027398974188114347,-0.025975486403260677,0.14227405566467927,0.1328732813799734,0.0,0.2281728997192117,0.18721154208814636,0.17095779814363948,-0.032203140494634706,0.01993421490081733,0.4024302044130103,-0.03278982282299084,-0.10369245855712934,-0.023347363996991177,-0.06273834063342336,0.16296130950941323,0.0849932128333925,-0.17327172127403667,0.235314086934465,-0.04213865040500202,0.37385976869283327,0.29274537440832765,-0.1609893760475995,0.188163832418183,0.190574698550675
2021-01-22,0.11258821877927944,-0.007722046093910278,0.03509131981127019,0.11332868530700327,0.04730096061796417,0.09097177820572659,0.12136085700426753,0.04211148535012685,0.14310084364067324,0.0455674736587078,0.03871451218069043,-0.02909296094166478,0.04211148535012685,0.0,-0.09832475251098557,-0.0012202564052293744,0.4519851237430572,0.05310982531394833,0.024692612590371414,0.6008719044507745,0.1823215567939546,0.0969922659873097,0.07943683064803478,0.02135312447056906,-0.0228146777661714,-0.05129329438755058,0.07796154146971192,0.14953173397096384,0.010050335853501506,0.12489327383888817,0.022472855852058576,0.11145544092532278,-0.17265964588221774,-0.03721359634043432
2021-01-27,-0.01398624197473984,-0.007782140442054963,0.033901551675681416,0.002743485945750834,0.013323661198470664,0.025752496102414764,0.014184634991956381,0.02712030621919382,-0.04255961441879589,0.0,0.012578782206860185,0.06776210210081875,0.0014716706114562507,0.0,-0.03377431711860404,0.013341616937574137,0.14370672066617504,0.033901551675681416,0.026600681797178987,0.03278982282299097,0.018349138668196617,0.0067001925698195654,-0.03327478888487221,0.055474681038155574,-0.007722046093910278,0.04572224933809515,0.0,0.0,0.0,-0.0020263431452323616,0.03636764417087479,0.007782140442054949,0.03402974858631147,-0.004750602758597865
2021-02-02,-0.009434032233358642,0.015504186535965254,0.06453852113757116,0.010899290458035638,-0.007380107297622534,0.01680711831638119,0.0,-0.05146933522948035,-0.02197890671877523,0.007076259826714094,0.10660973505825827,0.01709443335930004,-0.043583155961583096,0.0,0.07001016557264887,0.08096906253366709,0.1597592194868678,0.0408219945202552,-0.05524847423047848,0.03174869831458027,0.0,0.0016680571006970134,-0.0037664827954768934,0.06324688120049228,-0.07232066157962613,-0.0037313476128581356,0.024692612590371414,0.10536051565782635,-0.02197890671877523,-0.026723070140753508,0.13353139262452257,-0.03550668845690976,0.0,0.0
2021-02-03,-0.0535407669280298,-0.015504186535965199,-0.002503130218118477,0.0027063615977428457,0.0088496152769826,0.07232066157962608,0.011204599012863062,0.051469335229480426,0.01762160134981941,-0.0064308903302904025,0.06524052186840094,0.003384097984240494,0.04063764573182626,0.0,0.014134510934904716,0.0,0.0,-0.04249005162095212,0.055248474230478614,0.0458095360312942,0.009049835519917856,0.0,0.018692133012152546,0.0,0.0,0.0,0.0,0.017348638334613073,0.021978906718775167,0.002081166203824671,0.07232066157962608,0.03550668845690982,0.0,0.0
2021-02-08,0.03922071315328133,-0.05623971832287608,-0.02409755157906053,0.050076337980176085,-0.0088496152769825,0.21223151786322714,0.0013917886728224851,-0.003350086885281863,-0.04009445720187809,-0.006472514505617479,0.05129329438755048,0.0067340321813441194,-0.011869575555383882,0.0,-0.014134510934904806,-0.02247285585205863,-0.062303883336154865,0.0016680571006970134,0.024692612590371414,0.04380262265839284,-0.009049835519917927,-0.0033389012655145986,0.0,-0.00564441761967707,0.0,-0.024599159013367785,0.0,-0.0953101798043249,-0.026433257068155483,-0.018888284520205745,-0.011696039763191298,0.0,-0.0534478344434129,0.0
2021-02-11,-0.06967992063798982,-0.008298802814695066,0.012755274975126083,-0.023408090898014846,-0.001482579960222836,-0.14479023706769448,-0.006978395381462258,-0.03413300636945858,0.044451762570833796,-0.006514681021193642,-0.13926206733350766,-0.0272125635248847,-0.007490671729157626,0.0,0.0035524016043679218,-0.058496206681608494,-0.14585187701256316,0.0016652793190612488,-0.15822400521489416,0.10821358464023279,0.009049835519917856,0.0,0.04348511193973889,-0.04502368137395513,-0.03390155167568134,-0.003838776307165713,-0.02469261259037152,-0.10987519601235299,0.01945242592681523,0.004228336109521105,0.07368771579115913,-0.07232066157962613,0.011696039763191236,-0.009569451016150672
2021-02-17,-0.015584731016698203,-0.03390155167568134,-0.02437580599814473,-0.026668247082161294,0.007391016646389182,-0.1273394223766015,0.0013995803544232636,-0.0317486983145803,-0.004357305368955701,-0.007215511790708265,-0.09646026618756222,-0.03509131981127006,-0.007547205635382966,0.0,-0.0071174677688639896,-0.07373732722731409,-0.016667052485211647,0.03112454350392963,0.07960305059896708,-0.10821358464023272,0.026668247082161273,0.0016708441648177223,0.027973852042406162,0.05129329438755048,0.01709443335930004,-0.0057859370670438875,0.024692612590371414,0.011994146785819242,-0.01056347850956926,-0.0021119332031435015,-0.07368771579115914,-0.029600469776290744,0.041751794680221756,0.0
2021-02-24,-0.021164811192043272,0.09844007281325251,0.01929320293467885,0.008075414005545331,0.024728532775723434,0.028399474521697957,0.0069686693160934355,-0.04022480131050887,0.013015368112070227,0.012430647469816484,-0.06538275926285174,0.0,-0.003034903695154047,0.0,0.017699577099400857,-0.09660803851992482,0.16251892949777494,0.025479085300984968,0.002635047638005032,-0.07410797215372185,-0.08223809823697212,0.018197359051907513,-0.03509131981127006,-0.001876760012860132,-0.00851068966790862,0.032352964451765664,0.0,0.07325600192114443,0.030503454293414625,0.07138605908654888,0.028987536873252187,0.07042246429654579,-0.03402974858631137,-0.03922071315328127
2021-03-02,0.062196207869905804,0.0458095360312942,0.00887767403201742,0.005347606326595277,-0.008658062743114541,0.011928570865273812,0.005540180375615351,0.06150219975779386,0.12160713209478698,-0.011772536225267236,0.05264373348542188,0.007117467768863955,0.04021390693690811,0.0,-0.010582109330536972,0.0,0.03509131981127019,0.047591482575501616,-0.026668247082161294,-0.0015396461855927501,-0.009569451016150672,0.03226086221822148,0.0,0.0012515646189417318,0.0,0.009319731948802227,0.0,0.05129329438755048,0.10964317744982707,0.003929278139889557,0.05286348955706781,0.02761516703297339,0.003838776307165667,0.0
